alert_id,entity_name,severity,created_time,closed_time,escalated,investigation_notes,asset_type
ALT004602,Pennar Cement Industries,high,2026-04-11 18:13:50,2026-04-11 23:26:51,no,Reviewed source IP 10.38.62.207 against internal threat intel; no IOC match. No further action required.,Cloud Workload
ALT003652,Krishna Port Authority,low,2026-05-30 05:31:18,2026-05-30 09:31:14,no,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Added to suppression list after approval.,Cloud Workload
ALT003069,Himalayan Healthcare Network,critical,2026-01-22 12:45:23,2026-01-22 15:14:16,yes,Escalated to L2 after confirming lateral movement indicators on HOST-4946. Ticket closed with owner sign-off.,Database
ALT001891,Apex Power Grid Ltd,medium,2026-03-14 04:06:37,2026-03-14 06:14:12,no,Compared hash against VirusTotal offline signature set; no detections. Monitoring continued for 48 hours.,Network Device
ALT003550,Krishna Port Authority,low,2026-03-02 15:00:27,2026-03-02 19:19:19,no,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Ticket closed with owner sign-off.,Endpoint
ALT001695,Deccan Health Network,medium,2026-05-03 01:04:19,2026-05-03 04:59:23,no,closed,Network Device
ALT003491,Krishna Port Authority,high,2026-05-13 21:17:52,2026-05-13 23:42:34,yes,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Handed to IR team for deeper review.,Endpoint
ALT002530,Eastern Grid Utility,medium,2026-03-17 11:46:13,2026-03-17 16:30:24,no,Reviewed privileged access logs; elevation was approved under ticket REQ-54585.,IoT Device
ALT001668,Deccan Health Network,low,2026-03-17 17:33:34,2026-03-17 20:53:26,no,Correlated with authentication logs for user kiyer; prior successful VPN session confirmed. Ticket closed with owner sign-off.,Database
ALT001947,Apex Power Grid Ltd,medium,2026-05-18 21:46:20,2026-05-19 01:48:28,no,"Checked DNS query history; domain registered 400+ days ago, low risk profile. No further action required.",Endpoint
ALT001934,Apex Power Grid Ltd,low,2026-01-19 08:13:55,2026-01-19 10:21:07,no,Cross-referenced with change management ticket CHG-40542; scheduled maintenance window. Ticket closed with owner sign-off.,Database
ALT001048,Arcadia Defence Systems,medium,2026-04-22 02:40:24,2026-04-22 05:39:35,yes,Ran memory capture on HOST-1144; no injected process artefacts identified. No further action required.,Firewall
ALT003201,Indus Financial Services,low,2026-01-15 23:16:41,2026-01-16 02:40:53,no,Sandbox detonation of attachment returned no malicious behaviour. Ticket closed with owner sign-off.,Cloud Workload
ALT004013,Malabar Gas Pipelines,medium,2026-02-22 06:40:26,2026-02-22 09:31:30,yes,Reset credentials for apatel as precaution; no evidence of compromise. No further action required.,Server
ALT003203,Indus Financial Services,low,2026-03-17 09:13:28,2026-03-17 13:13:48,no,Cross-referenced with change management ticket CHG-68892; scheduled maintenance window. Added to suppression list after approval.,Server
ALT003060,Himalayan Healthcare Network,critical,2026-06-04 20:02:10,2026-06-04 22:30:35,no,Escalated to L2 after confirming lateral movement indicators on HOST-1195. Handed to IR team for deeper review.,Firewall
ALT002268,Bharat Telecom Networks,low,2026-04-06 02:57:19,2026-04-06 05:51:23,no,Verified backup job schedule; traffic volume consistent with nightly replication. No further action required.,Cloud Workload
ALT000601,Nilgiri Water Authority,medium,2026-04-16 19:20:03,2026-04-17 00:31:33,no,"Checked DNS query history; domain registered 400+ days ago, low risk profile. No further action required.",Cloud Workload
ALT002410,Cauvery Logistics Corp,low,2026-05-11 09:37:03,2026-05-11 13:48:11,no,Reviewed privileged access logs; elevation was approved under ticket REQ-43080.,Server
ALT002460,Cauvery Logistics Corp,low,2026-06-05 23:04:25,2026-06-06 01:20:25,no,Cross-referenced with change management ticket CHG-89089; scheduled maintenance window. Ticket closed with owner sign-off.,Cloud Workload
ALT004189,Narmada Steel Works,low,2026-03-23 01:53:40,2026-03-23 06:42:11,no,Documented as benign positive; rule threshold adjusted after peer review. Closed as benign positive.,Identity Provider
ALT001305,Arcadia Defence Systems,low,2026-04-14 04:31:24,2026-04-14 10:12:02,no,Cross-referenced with change management ticket CHG-45135; scheduled maintenance window. No further action required.,Endpoint
ALT000391,Kaveri Power Holdings,critical,2026-03-07 14:32:58,2026-03-07 16:45:00,no,n/a,Database
ALT000883,Arcadia Defence Systems,low,2026-01-01 21:55:15,2026-01-02 03:13:01,no,Confirmed geolocation anomaly caused by corporate VPN egress node change. Ticket closed with owner sign-off.,Cloud Workload
ALT000019,Meridian Trust Bank,medium,2026-05-18 13:13:23,2026-05-18 13:17:10,no,n/a,Identity Provider
ALT001131,Arcadia Defence Systems,critical,2026-01-18 06:21:54,2026-01-18 12:17:50,yes,Reviewed source IP 10.5.53.226 against internal threat intel; no IOC match. Handed to IR team for deeper review.,Database
ALT002549,Eastern Grid Utility,medium,2026-02-08 16:54:10,2026-02-08 21:02:06,no,Escalated to L2 after confirming lateral movement indicators on HOST-2770. Added to suppression list after approval.,Server
ALT003199,Indus Financial Services,low,2026-03-30 14:51:51,2026-03-30 20:13:29,no,Queried SIEM for related events across 24h window; no corroborating activity found. Monitoring continued for 48 hours.,Network Device
ALT003765,Lakshmi Insurance Group,low,2026-05-25 19:52:27,2026-05-26 00:26:43,no,Identified misconfigured scanner generating repeat alerts; owner notified. Closed as benign positive.,Server
ALT004081,Narmada Steel Works,medium,2026-06-21 09:15:27,,yes,Identified misconfigured scanner generating repeat alerts; owner notified. Ticket closed with owner sign-off.,Identity Provider
ALT004063,Malabar Gas Pipelines,low,2026-03-14 10:10:59,2026-03-14 15:14:05,yes,Contacted user rkumar via Teams; confirmed they initiated the session from Mumbai office. Added to suppression list after approval.,IoT Device
ALT000462,Kaveri Power Holdings,medium,2026-03-27 19:34:03,2026-03-27 22:33:30,no,Coordinated with network team; ACL change on HOST-5035 explains traffic shift.,Identity Provider
ALT004138,Narmada Steel Works,high,2026-02-22 23:31:19,2026-02-23 05:01:40,yes,Blocked source 10.45.46.191 at perimeter firewall pending further investigation. Root cause documented in case notes.,Cloud Workload
ALT003799,Lakshmi Insurance Group,high,2026-04-26 20:59:26,2026-04-27 02:18:18,no,Contacted user rkumar via Teams; confirmed they initiated the session from Mumbai office. Handed to IR team for deeper review.,Server
ALT001272,Arcadia Defence Systems,medium,2026-02-05 21:40:27,2026-02-06 00:48:03,yes,Contacted user nrao via Teams; confirmed they initiated the session from Mumbai office. Handed to IR team for deeper review.,Identity Provider
ALT000685,Nilgiri Water Authority,low,2026-05-05 14:26:22,2026-05-05 16:46:21,no,Matched pattern against known false-positive rule FP-49311; tuning request raised. Monitoring continued for 48 hours.,Server
ALT003604,Krishna Port Authority,medium,2026-05-09 22:57:54,2026-05-10 04:11:03,no,Validated certificate chain; expired intermediate replaced by infrastructure team. Closed as benign positive.,Server
ALT003340,Jupiter Aviation Control,high,2026-05-18 13:39:04,2026-05-18 15:40:07,yes,Validated certificate chain; expired intermediate replaced by infrastructure team.,IoT Device
ALT002160,Bharat Telecom Networks,medium,2026-06-28 02:58:50,,no,Documented as benign positive; rule threshold adjusted after peer review. Ticket closed with owner sign-off.,Server
ALT000972,Arcadia Defence Systems,low,2026-03-01 18:45:31,2026-03-01 23:25:57,no,Verified backup job schedule; traffic volume consistent with nightly replication. Added to suppression list after approval.,Firewall
ALT000287,Kaveri Power Holdings,medium,2026-06-02 08:22:23,2026-06-02 12:36:19,no,Reviewed source IP 10.5.186.100 against internal threat intel; no IOC match. Handed to IR team for deeper review.,Network Device
ALT002980,Himalayan Healthcare Network,high,2026-04-04 12:39:58,2026-04-04 18:34:43,yes,,Cloud Workload
ALT000543,Nilgiri Water Authority,medium,2026-01-02 14:43:35,2026-01-02 20:03:49,no,Verified backup job schedule; traffic volume consistent with nightly replication. No further action required.,Endpoint
ALT002101,Bharat Telecom Networks,low,2026-03-20 12:24:43,2026-03-20 17:44:18,no,Reset credentials for schen as precaution; no evidence of compromise.,Cloud Workload
ALT003620,Krishna Port Authority,medium,2026-05-04 02:21:55,2026-05-04 06:59:23,yes,Reviewed source IP 10.57.190.117 against internal threat intel; no IOC match. Ticket closed with owner sign-off.,Cloud Workload
ALT001561,Konkan Maritime Ltd,low,2026-04-02 13:53:36,2026-04-03 01:44:38,yes,Ran memory capture on HOST-2558; no injected process artefacts identified. Monitoring continued for 48 hours.,Cloud Workload
ALT003421,Jupiter Aviation Control,low,2026-04-26 13:48:35,2026-04-26 16:52:50,no,Correlated with authentication logs for user jsmith; prior successful VPN session confirmed. Monitoring continued for 48 hours.,Network Device
ALT001317,Arcadia Defence Systems,low,2026-02-17 18:52:53,2026-02-17 22:54:25,no,Confirmed with asset owner that HOST-5957 was undergoing patch deployment. Root cause documented in case notes.,Server
ALT003124,Indus Financial Services,medium,2026-02-16 09:56:00,2026-02-16 12:27:51,no,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Monitoring continued for 48 hours.,Network Device
ALT001782,Deccan Health Network,medium,2026-01-28 11:44:38,2026-01-28 15:50:32,yes,closed,Firewall
ALT002050,Apex Power Grid Ltd,medium,2026-04-30 17:05:58,2026-04-30 21:57:08,no,Reviewed privileged access logs; elevation was approved under ticket REQ-10150. No further action required.,Identity Provider
ALT003123,Indus Financial Services,high,2026-06-10 09:06:21,2026-06-10 13:26:59,yes,Sandbox detonation of attachment returned no malicious behaviour. Root cause documented in case notes.,Firewall
ALT004560,Pennar Cement Industries,high,2026-05-29 10:16:20,2026-05-29 12:56:09,yes,Identified misconfigured scanner generating repeat alerts; owner notified. Root cause documented in case notes.,IoT Device
ALT002483,Eastern Grid Utility,low,2026-01-14 17:54:44,2026-01-14 20:24:32,no,Reset credentials for kiyer as precaution; no evidence of compromise. No further action required.,Identity Provider
ALT003877,Malabar Gas Pipelines,low,2026-06-13 17:22:18,2026-06-13 20:08:40,no,Sandbox detonation of attachment returned no malicious behaviour. Root cause documented in case notes.,Endpoint
ALT002871,Himalayan Healthcare Network,low,2026-01-25 01:21:34,2026-01-25 07:01:07,no,Isolated endpoint HOST-2131 for forensic triage; full disk scan returned clean. No further action required.,Database
ALT004184,Narmada Steel Works,medium,2026-05-30 17:56:25,2026-05-30 21:50:48,yes,Reviewed source IP 10.20.214.163 against internal threat intel; no IOC match. Added to suppression list after approval.,Server
ALT003401,Jupiter Aviation Control,low,2026-05-02 15:29:13,2026-05-02 19:35:17,no,Correlated with authentication logs for user schen; prior successful VPN session confirmed. Handed to IR team for deeper review.,Endpoint
ALT001148,Arcadia Defence Systems,low,2026-06-03 03:26:18,2026-06-03 06:56:20,no,Escalated to L2 after confirming lateral movement indicators on HOST-4584. No further action required.,Database
ALT001294,Arcadia Defence Systems,high,2026-04-02 03:13:20,2026-04-02 09:00:24,yes,Queried SIEM for related events across 24h window; no corroborating activity found. Root cause documented in case notes.,Identity Provider
ALT003893,Malabar Gas Pipelines,medium,2026-04-09 18:48:11,2026-04-09 21:10:48,no,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Handed to IR team for deeper review.,Network Device
ALT002801,Godavari Chemicals,medium,2026-03-10 17:23:22,2026-03-10 22:09:32,no,Confirmed geolocation anomaly caused by corporate VPN egress node change. Closed as benign positive.,Cloud Workload
ALT003113,Indus Financial Services,medium,2026-02-25 00:04:28,2026-02-25 03:37:15,no,"Checked DNS query history; domain registered 400+ days ago, low risk profile. Ticket closed with owner sign-off.",Endpoint
ALT004628,Pennar Cement Industries,medium,2026-04-16 02:59:15,2026-04-16 07:47:37,no,Identified misconfigured scanner generating repeat alerts; owner notified. Root cause documented in case notes.,Identity Provider
ALT000579,Nilgiri Water Authority,medium,2026-05-25 00:21:05,2026-05-25 04:28:15,no,Ran memory capture on HOST-7292; no injected process artefacts identified. Handed to IR team for deeper review.,Identity Provider
ALT003377,Jupiter Aviation Control,medium,2026-05-10 21:13:11,2026-05-11 01:47:23,no,Ran memory capture on HOST-6004; no injected process artefacts identified.,Firewall
ALT001897,Apex Power Grid Ltd,low,2026-06-05 08:24:06,2026-06-05 13:55:23,no,Contacted user rkumar via Teams; confirmed they initiated the session from Mumbai office. Added to suppression list after approval.,Cloud Workload
ALT002466,Eastern Grid Utility,medium,2026-05-09 19:49:58,2026-05-10 00:40:00,no,Cross-referenced with change management ticket CHG-49111; scheduled maintenance window. Root cause documented in case notes.,Firewall
ALT003120,Indus Financial Services,medium,2026-02-17 22:53:12,2026-02-18 01:55:08,no,Traced outbound connection to approved vendor endpoint; verified against allowlist. Added to suppression list after approval.,Identity Provider
ALT004434,Orissa Mining Federation,low,2026-04-08 00:40:38,2026-04-08 05:34:41,no,Reviewed source IP 10.43.158.60 against internal threat intel; no IOC match. Monitoring continued for 48 hours.,Server
ALT000032,Meridian Trust Bank,medium,2026-03-02 08:36:50,2026-03-02 08:39:18,no,n/a,IoT Device
ALT000945,Arcadia Defence Systems,high,2026-03-21 10:42:31,2026-03-21 14:47:16,no,Identified misconfigured scanner generating repeat alerts; owner notified. Handed to IR team for deeper review.,Endpoint
ALT001524,Konkan Maritime Ltd,low,2026-06-24 23:21:16,2026-06-25 07:19:01,no,Coordinated with network team; ACL change on HOST-9623 explains traffic shift.,Identity Provider
ALT004005,Malabar Gas Pipelines,low,2026-05-20 20:03:33,2026-05-20 22:58:12,no,Verified backup job schedule; traffic volume consistent with nightly replication. Closed as benign positive.,Firewall
ALT002368,Cauvery Logistics Corp,low,2026-04-07 09:37:47,2026-04-07 15:25:35,yes,Verified backup job schedule; traffic volume consistent with nightly replication.,Endpoint
ALT001912,Apex Power Grid Ltd,low,2026-06-14 09:16:58,2026-06-14 13:33:17,no,Isolated endpoint HOST-6906 for forensic triage; full disk scan returned clean. Monitoring continued for 48 hours.,Cloud Workload
ALT002240,Bharat Telecom Networks,low,2026-02-24 04:43:37,2026-02-24 07:26:24,no,Cross-referenced with change management ticket CHG-99065; scheduled maintenance window. Handed to IR team for deeper review.,Identity Provider
ALT000248,Meridian Trust Bank,high,2026-03-26 00:30:58,2026-03-26 00:31:47,no,n/a,Identity Provider
ALT001550,Konkan Maritime Ltd,high,2026-01-26 04:03:32,2026-01-26 13:44:12,yes,"Checked DNS query history; domain registered 400+ days ago, low risk profile. Root cause documented in case notes.",Server
ALT002004,Apex Power Grid Ltd,medium,2026-01-24 18:34:18,2026-01-24 23:33:42,no,"Checked DNS query history; domain registered 400+ days ago, low risk profile. Root cause documented in case notes.",Endpoint
ALT004350,Orissa Mining Federation,medium,2026-02-11 08:30:21,2026-02-11 14:10:39,no,Verified backup job schedule; traffic volume consistent with nightly replication. Monitoring continued for 48 hours.,Identity Provider
ALT004331,Orissa Mining Federation,low,2026-01-11 09:10:50,2026-01-11 12:33:18,yes,Isolated endpoint HOST-2288 for forensic triage; full disk scan returned clean. Root cause documented in case notes.,Database
ALT004340,Orissa Mining Federation,medium,2026-05-06 13:32:09,2026-05-06 15:57:51,no,Confirmed with asset owner that HOST-1095 was undergoing patch deployment. Ticket closed with owner sign-off.,Network Device
ALT000645,Nilgiri Water Authority,low,2026-01-19 03:09:14,2026-01-19 07:12:08,no,Confirmed geolocation anomaly caused by corporate VPN egress node change. Handed to IR team for deeper review.,Database
ALT001959,Apex Power Grid Ltd,medium,2026-06-03 21:13:35,2026-06-04 01:39:07,no,Compared hash against VirusTotal offline signature set; no detections.,Firewall
ALT001517,Konkan Maritime Ltd,high,2026-05-22 02:32:20,2026-05-22 12:36:41,no,Matched pattern against known false-positive rule FP-81554; tuning request raised. Handed to IR team for deeper review.,Identity Provider
ALT002673,Eastern Grid Utility,low,2026-04-09 18:10:20,2026-04-09 21:17:42,no,Confirmed with asset owner that HOST-9422 was undergoing patch deployment. Ticket closed with owner sign-off.,Firewall
ALT002149,Bharat Telecom Networks,medium,2026-02-06 10:50:59,2026-02-06 16:39:15,yes,"Checked DNS query history; domain registered 400+ days ago, low risk profile. No further action required.",Server
ALT001035,Arcadia Defence Systems,critical,2026-01-14 07:16:57,2026-01-14 10:20:55,yes,Isolated endpoint HOST-3249 for forensic triage; full disk scan returned clean. Added to suppression list after approval.,Firewall
ALT004050,Malabar Gas Pipelines,high,2026-03-27 11:00:11,2026-03-27 14:19:08,no,Reset credentials for rkumar as precaution; no evidence of compromise. No further action required.,Network Device
ALT003315,Jupiter Aviation Control,high,2026-01-02 02:01:49,2026-01-02 04:24:45,yes,Reviewed EDR telemetry timeline; parent process traced to legitimate installer. Ticket closed with owner sign-off.,Cloud Workload
ALT002880,Himalayan Healthcare Network,low,2026-04-15 10:46:18,2026-04-15 16:07:23,no,,Database
ALT000107,Meridian Trust Bank,low,2026-04-17 17:40:25,2026-04-17 17:44:59,no,"checked, ok",Network Device
ALT003747,Lakshmi Insurance Group,low,2026-04-22 10:00:02,2026-04-22 13:32:01,no,Confirmed with asset owner that HOST-7726 was undergoing patch deployment. Added to suppression list after approval.,Firewall
ALT000847,Arcadia Defence Systems,low,2026-03-02 06:05:25,2026-03-02 08:18:11,no,Matched pattern against known false-positive rule FP-95260; tuning request raised. Handed to IR team for deeper review.,Network Device
ALT004282,Orissa Mining Federation,medium,2026-02-22 10:15:54,2026-02-22 12:30:40,yes,Coordinated with network team; ACL change on HOST-8171 explains traffic shift. Monitoring continued for 48 hours.,Server
ALT003790,Lakshmi Insurance Group,medium,2026-05-15 17:06:32,2026-05-15 19:36:31,no,Queried SIEM for related events across 24h window; no corroborating activity found. Monitoring continued for 48 hours.,Network Device
ALT002923,Himalayan Healthcare Network,low,2026-03-14 23:58:45,2026-03-15 05:57:52,no,Cross-referenced with change management ticket CHG-56929; scheduled maintenance window. Handed to IR team for deeper review.,Network Device
ALT002557,Eastern Grid Utility,low,2026-03-06 22:06:42,2026-03-07 01:20:49,yes,Correlated with authentication logs for user jsmith; prior successful VPN session confirmed. Root cause documented in case notes.,Server
ALT003740,Lakshmi Insurance Group,medium,2026-05-28 09:43:20,2026-05-28 14:49:28,no,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Closed as benign positive.,Cloud Workload
ALT001473,Konkan Maritime Ltd,medium,2026-04-08 03:10:13,2026-04-08 12:05:24,no,Ran memory capture on HOST-4271; no injected process artefacts identified. Handed to IR team for deeper review.,Identity Provider
ALT003219,Indus Financial Services,medium,2026-01-02 06:56:03,2026-01-02 11:30:26,no,Identified misconfigured scanner generating repeat alerts; owner notified. No further action required.,Firewall
ALT000106,Meridian Trust Bank,low,2026-04-04 20:49:55,2026-04-04 20:54:01,no,n/a,Network Device
ALT004427,Orissa Mining Federation,low,2026-03-25 17:31:51,2026-03-25 21:23:11,no,Correlated with authentication logs for user dnair; prior successful VPN session confirmed. Root cause documented in case notes.,Cloud Workload
ALT001168,Arcadia Defence Systems,high,2026-03-07 01:10:28,2026-03-07 05:02:00,no,Matched pattern against known false-positive rule FP-72851; tuning request raised. Added to suppression list after approval.,Database
ALT002697,Godavari Chemicals,critical,2026-02-09 20:34:13,2026-02-10 01:58:40,yes,Reset credentials for nrao as precaution; no evidence of compromise. Ticket closed with owner sign-off.,Database
ALT000342,Kaveri Power Holdings,low,2026-04-04 10:46:14,2026-04-04 16:22:57,no,Blocked source 10.39.231.219 at perimeter firewall pending further investigation. Ticket closed with owner sign-off.,Endpoint
ALT003480,Krishna Port Authority,low,2026-02-28 16:57:57,2026-02-28 21:36:20,yes,Queried SIEM for related events across 24h window; no corroborating activity found. No further action required.,Firewall
ALT002592,Eastern Grid Utility,low,2026-04-29 01:11:58,2026-04-29 05:04:45,no,Cross-referenced with change management ticket CHG-35081; scheduled maintenance window. Added to suppression list after approval.,Cloud Workload
ALT004232,Narmada Steel Works,low,2026-02-16 09:23:46,2026-02-16 12:17:38,no,Traced outbound connection to approved vendor endpoint; verified against allowlist.,Endpoint
ALT001818,Deccan Health Network,critical,2026-05-09 12:32:26,2026-05-09 15:04:22,no,Reviewed EDR telemetry timeline; parent process traced to legitimate installer. Ticket closed with owner sign-off.,Firewall
ALT001314,Arcadia Defence Systems,medium,2026-03-06 13:37:20,2026-03-06 19:21:20,no,Documented as benign positive; rule threshold adjusted after peer review. Closed as benign positive.,Server
ALT004568,Pennar Cement Industries,medium,2026-03-20 07:15:10,2026-03-20 11:06:47,no,Blocked source 10.52.190.234 at perimeter firewall pending further investigation. Monitoring continued for 48 hours.,Database
ALT002488,Eastern Grid Utility,low,2026-05-28 16:47:19,2026-05-28 19:10:22,no,Verified backup job schedule; traffic volume consistent with nightly replication. Root cause documented in case notes.,Endpoint
ALT002884,Himalayan Healthcare Network,low,2026-06-20 03:51:42,,no,"Checked DNS query history; domain registered 400+ days ago, low risk profile. Root cause documented in case notes.",Endpoint
ALT002936,Himalayan Healthcare Network,medium,2026-06-03 06:28:55,2026-06-03 09:29:08,no,Sandbox detonation of attachment returned no malicious behaviour.,Database
ALT002852,Godavari Chemicals,medium,2026-04-07 12:55:52,2026-04-07 14:56:54,no,Identified misconfigured scanner generating repeat alerts; owner notified. Root cause documented in case notes.,Server
ALT003458,Jupiter Aviation Control,low,2026-05-23 04:11:24,2026-05-23 08:49:39,no,Escalated to L2 after confirming lateral movement indicators on HOST-3355. Ticket closed with owner sign-off.,Database
ALT001149,Arcadia Defence Systems,low,2026-06-25 20:02:13,2026-06-25 22:05:45,no,Sandbox detonation of attachment returned no malicious behaviour. Monitoring continued for 48 hours.,Network Device
ALT000035,Meridian Trust Bank,low,2026-04-14 04:28:14,2026-04-14 04:30:20,no,n/a,Firewall
ALT001270,Arcadia Defence Systems,low,2026-02-16 23:21:03,2026-02-17 03:57:27,no,,Firewall
ALT004414,Orissa Mining Federation,high,2026-03-26 00:45:21,,yes,Blocked source 10.21.191.174 at perimeter firewall pending further investigation. Handed to IR team for deeper review.,Database
ALT003354,Jupiter Aviation Control,low,2026-03-08 02:48:39,2026-03-08 05:09:41,no,Coordinated with network team; ACL change on HOST-9882 explains traffic shift. Root cause documented in case notes.,Database
ALT001721,Deccan Health Network,low,2026-05-04 15:29:28,2026-05-04 20:23:38,no,Identified misconfigured scanner generating repeat alerts; owner notified. Monitoring continued for 48 hours.,Firewall
ALT003217,Indus Financial Services,low,2026-02-23 19:24:44,2026-02-23 22:17:52,no,Traced outbound connection to approved vendor endpoint; verified against allowlist. Monitoring continued for 48 hours.,Endpoint
ALT003182,Indus Financial Services,high,2026-03-18 07:28:05,2026-03-18 12:41:44,yes,Confirmed with asset owner that HOST-1460 was undergoing patch deployment.,Firewall
ALT000858,Arcadia Defence Systems,medium,2026-05-18 14:40:44,2026-05-18 18:05:13,no,Reviewed EDR telemetry timeline; parent process traced to legitimate installer.,Database
ALT001002,Arcadia Defence Systems,medium,2026-02-02 02:58:35,2026-02-02 05:18:15,no,Validated certificate chain; expired intermediate replaced by infrastructure team. Added to suppression list after approval.,Endpoint
ALT003991,Malabar Gas Pipelines,low,2026-01-19 14:28:35,2026-01-19 19:31:03,no,Reviewed privileged access logs; elevation was approved under ticket REQ-49950. No further action required.,Endpoint
ALT001611,Konkan Maritime Ltd,low,2026-04-11 01:51:03,2026-04-11 09:22:41,no,Compared hash against VirusTotal offline signature set; no detections. No further action required.,Identity Provider
ALT002128,Bharat Telecom Networks,high,2026-01-10 22:39:45,2026-01-11 03:40:04,yes,Queried SIEM for related events across 24h window; no corroborating activity found. Added to suppression list after approval.,Firewall
ALT000219,Meridian Trust Bank,low,2026-05-09 20:32:22,2026-05-09 20:35:53,no,n/a,Database
ALT002215,Bharat Telecom Networks,low,2026-01-21 14:17:44,2026-01-21 17:51:42,no,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Closed as benign positive.,Network Device
ALT003495,Krishna Port Authority,low,2026-03-05 20:50:15,2026-03-06 02:06:47,no,Verified backup job schedule; traffic volume consistent with nightly replication. Added to suppression list after approval.,Database
ALT002590,Eastern Grid Utility,low,2026-01-18 00:39:15,,no,Matched pattern against known false-positive rule FP-26487; tuning request raised. Monitoring continued for 48 hours.,Server
ALT000270,Meridian Trust Bank,medium,2026-06-10 14:44:32,2026-06-10 14:47:52,no,n/a,IoT Device
ALT000482,Kaveri Power Holdings,medium,2026-02-09 08:32:55,2026-02-09 12:35:17,no,Matched pattern against known false-positive rule FP-18858; tuning request raised. Added to suppression list after approval.,Cloud Workload
ALT001887,Apex Power Grid Ltd,medium,2026-01-12 19:57:05,2026-01-13 00:57:13,no,Ran memory capture on HOST-9572; no injected process artefacts identified.,Endpoint
ALT001065,Arcadia Defence Systems,medium,2026-06-24 04:12:19,2026-06-24 08:31:35,no,Confirmed with asset owner that HOST-8188 was undergoing patch deployment. Ticket closed with owner sign-off.,Identity Provider
ALT003026,Himalayan Healthcare Network,medium,2026-01-09 09:46:52,2026-01-09 15:21:32,no,Cross-referenced with change management ticket CHG-16479; scheduled maintenance window. Added to suppression list after approval.,Database
ALT003908,Malabar Gas Pipelines,medium,2026-06-19 15:33:32,2026-06-19 18:56:24,no,Reviewed EDR telemetry timeline; parent process traced to legitimate installer. Added to suppression list after approval.,IoT Device
ALT004243,Narmada Steel Works,low,2026-02-09 04:46:49,2026-02-09 07:09:16,no,Blocked source 10.42.235.250 at perimeter firewall pending further investigation. Monitoring continued for 48 hours.,IoT Device
ALT001379,Arcadia Defence Systems,medium,2026-04-21 02:02:10,2026-04-21 05:28:50,no,Validated certificate chain; expired intermediate replaced by infrastructure team.,Endpoint
ALT000885,Arcadia Defence Systems,low,2026-03-03 18:08:43,2026-03-03 22:15:34,no,Reviewed source IP 10.56.3.23 against internal threat intel; no IOC match. Closed as benign positive.,IoT Device
ALT003018,Himalayan Healthcare Network,low,2026-01-21 14:13:41,,no,Coordinated with network team; ACL change on HOST-9435 explains traffic shift. Ticket closed with owner sign-off.,IoT Device
ALT001469,Arcadia Defence Systems,low,2026-03-07 16:21:06,2026-03-07 20:59:28,no,Coordinated with network team; ACL change on HOST-3889 explains traffic shift. Added to suppression list after approval.,Firewall
ALT000629,Nilgiri Water Authority,low,2026-06-03 04:58:10,2026-06-03 10:05:25,no,Traced outbound connection to approved vendor endpoint; verified against allowlist. Handed to IR team for deeper review.,Cloud Workload
ALT001268,Arcadia Defence Systems,medium,2026-06-05 16:26:12,2026-06-05 20:12:05,no,Reviewed EDR telemetry timeline; parent process traced to legitimate installer. Ticket closed with owner sign-off.,IoT Device
ALT004406,Orissa Mining Federation,low,2026-04-06 10:47:47,2026-04-06 14:46:28,no,Compared hash against VirusTotal offline signature set; no detections. Monitoring continued for 48 hours.,IoT Device
ALT003548,Krishna Port Authority,low,2026-01-06 22:10:09,2026-01-07 03:19:33,no,Compared hash against VirusTotal offline signature set; no detections. Handed to IR team for deeper review.,Network Device
ALT004656,Pennar Cement Industries,low,2026-06-12 15:56:57,2026-06-12 19:20:16,no,Contacted user kiyer via Teams; confirmed they initiated the session from Mumbai office. Root cause documented in case notes.,Cloud Workload
ALT003831,Lakshmi Insurance Group,low,2026-05-24 11:53:29,2026-05-24 17:46:17,no,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Closed as benign positive.,Endpoint
ALT000351,Kaveri Power Holdings,critical,2026-04-01 11:20:54,2026-04-01 13:58:26,no,n/a,Firewall
ALT001223,Arcadia Defence Systems,low,2026-04-21 18:12:31,2026-04-21 21:03:18,no,"Checked DNS query history; domain registered 400+ days ago, low risk profile. Root cause documented in case notes.",Cloud Workload
ALT001789,Deccan Health Network,medium,2026-04-01 17:19:04,2026-04-01 20:28:31,no,closed,Endpoint
ALT004540,Pennar Cement Industries,medium,2026-04-03 14:18:37,2026-04-03 16:38:05,no,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Handed to IR team for deeper review.,IoT Device
ALT000723,Arcadia Defence Systems,low,2026-01-19 22:17:04,2026-01-20 00:37:03,no,Compared hash against VirusTotal offline signature set; no detections. Root cause documented in case notes.,Cloud Workload
ALT000200,Meridian Trust Bank,low,2026-01-05 15:39:13,2026-01-05 15:39:59,no,"checked, ok",Identity Provider
